sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
46870064,44.100334,-111.293,1699.5,4014.61,0.02,0.08,0.99,-190.63,44.1002496,-111.2937832,1700.61
46870402,44.483833,-111.29283,1948.2,3992.8,0.12,0.38,21.13,-197.98,44.4837573,-111.2936133,1949.4
46870211,44.373165,-111.29266,1919.9,3982.17,0.04,0.31,11.79,-204.29,44.373086,-111.2934434,1921.11
4687 ngs,44.344166,-111.2925,1910.7,3982.22,0.04,0.34,11.63,-203.39,44.3440862,-111.2932834,1911.9
4687 ngs,44.358665,-111.2925,1915.9,3981.61,0.01,0.33,11.31,-204.33,44.3585856,-111.2932834,1917.11
46870251,44.387669,-111.2925,1922.3,3983.18,0.01,0.3,12.23,-204.16,44.3875905,-111.2932834,1923.5
46870119,44.286335,-111.29234,1867.8,3988.01,0.04,0.28,9.43,-200.84,44.2862534,-111.2931235,1868.98
46870050,44.1395,-111.292,1752.3,4006.41,1.38,0.28,5.52,-190.46,44.1394164,-111.2927833,1753.42
46870944,44.545834,-111.29066,1953.1,3987.96,0.01,0.6,12.19,-207.36,44.5457569,-111.2914435,1954.31
46870014,44.250999,-111.29017,1844,3990.1,0.01,0.22,7.39,-200.31,44.2509164,-111.2909534,1845.17
6755Q042,44.902668,-111.29017,2191.5,3986.58,1.19,4.77,51.97,-188.91,44.9025971,-111.2909563,2192.82
6755Q125,44.945499,-111.2895,2706.6,3884.29,0.57,2.74,104.52,-196.54,44.9454292,-111.2902867,2708.03
46870946,44.512501,-111.28833,1953.4,3990.36,0,0.47,17.7,-202.02,44.5124231,-111.2891132,1954.6
34986974,44.669666,-111.288,2125.6,3971.49,0.64,2.11,37.67,-199.05,44.6695924,-111.2887843,2126.86
3498 ngs,44.669666,-111.28783,2125.6,3971.5,0.66,2.12,37.68,-199.01,44.6695924,-111.2886143,2126.86
46870217,44.334499,-111.28717,1914.1,3981.51,0.01,0.37,12.84,-202.56,44.334419,-111.2879532,1915.31
3498WG17,44.671001,-111.287,2126.9,3971.21,0.77,2.09,37.67,-199.09,44.6709274,-111.2877843,2128.16
3498 ngs,44.670834,-111.28683,2126.9,3971.21,0.71,2.1,37.68,-199.12,44.6707604,-111.2876142,2128.16
3498 ngs,44.631832,-111.28667,2344.5,3925.21,2.23,1.86,62.27,-197.59,44.6317574,-111.287454,2345.75
3498WG97,44.631832,-111.28667,2344.5,3925.22,2.23,1.86,62.28,-197.58,44.6317574,-111.287454,2345.75
46870966,44.632,-111.2865,2344.5,3925.96,2.2,1.85,63,-196.9,44.6319254,-111.2872839,2345.75
5177 ngs,44.404335,-111.28633,1924.5,3983.8,0.06,0.32,12.02,-204.55,44.4042571,-111.2871131,1925.7
51771446,44.404335,-111.28633,1924.5,3983.79,0.06,0.32,12.01,-204.56,44.4042571,-111.2871131,1925.7
46870024,44.154999,-111.28616,1752.9,4007.05,0.2,0.22,4.95,-192.35,44.1549157,-111.2869431,1754.02
46870256,44.424667,-111.28616,1954.6,3983.64,0.01,0.29,19.3,-200.73,44.4245897,-111.2869431,1955.8
46870255,44.404499,-111.286,1924.5,3984.1,0.07,0.32,12.31,-204.26,44.4044211,-111.2867831,1925.7
3498 ngs,44.631832,-111.28584,2341.4,3925.71,1.94,1.81,61.81,-198.04,44.6317574,-111.2866239,2342.65
3498WG98,44.632,-111.28584,2341.4,3925.69,1.98,1.8,61.78,-198.05,44.6319254,-111.2866239,2342.65
3498 ngs,44.623001,-111.28567,2200.3,3955.21,1.24,1.33,48.63,-196.62,44.6229261,-111.2864538,2201.55
3498G132,44.623165,-111.28567,2200.3,3955.21,1.26,1.34,48.62,-196.61,44.6230901,-111.2864538,2201.55
3498G135,44.619335,-111.2855,2168.9,3961.4,0.99,1.45,45.48,-196.4,44.61926,-111.2862838,2170.15
3498 ngs,44.619335,-111.28533,2168.9,3961.4,0.98,1.45,45.48,-196.41,44.61926,-111.2861138,2170.15
3498 ngs,44.620167,-111.28533,2181.4,3958.8,0.73,1.4,46.65,-196.93,44.6200921,-111.2861138,2182.65
3498G134,44.620167,-111.28533,2181.4,3958.83,0.73,1.4,46.68,-196.9,44.6200921,-111.2861138,2182.65
3498 ngs,44.624332,-111.28516,2211.6,3952.71,0.93,1.33,49.49,-197.34,44.6242572,-111.2859438,2212.85
3498G131,44.624332,-111.28516,2211.6,3952.71,0.93,1.33,49.49,-197.34,44.6242572,-111.2859438,2212.85
3498G133,44.621834,-111.285,2195.1,3956.19,1.15,1.36,48.12,-196.62,44.6217591,-111.2857838,2196.35
3498G130,44.625168,-111.285,2220.4,3951.05,1.29,1.31,50.47,-197.01,44.6250932,-111.2857838,2221.65
3498G122,44.625668,-111.285,2231.1,3948.93,1.17,1.3,51.6,-197.2,44.6255932,-111.2857838,2232.35
3498 ngs,44.629833,-111.28484,2308.2,3933.4,0.37,1.53,59.45,-198.54,44.6297583,-111.2856239,2309.45
3498G115,44.630001,-111.28484,2308.2,3933.37,0.37,1.53,59.41,-198.58,44.6299263,-111.2856239,2309.45
3498 ngs,44.632168,-111.28484,2325.9,3929.4,1.14,1.63,60.7,-198.4,44.6320934,-111.2856239,2327.15
3498WG99,44.632168,-111.28484,2325.9,3929.42,1.14,1.63,60.72,-198.38,44.6320934,-111.2856239,2327.15
6755Q117,44.863834,-111.28484,2701.7,3868.47,6.38,8.38,94.58,-194.48,44.8637621,-111.2856258,2702.97
3498 ngs,44.621834,-111.28484,2195.1,3956.21,1.11,1.37,48.14,-196.63,44.6217591,-111.2856238,2196.35
3498 ngs,44.625168,-111.28484,2220.4,3951.1,1.24,1.32,50.52,-197,44.6250932,-111.2856238,2221.65
3498 ngs,44.625668,-111.28484,2231.1,3948.9,1.11,1.3,51.57,-197.29,44.6255932,-111.2856238,2232.35
3498 ngs,44.630333,-111.28467,2310.3,3932.8,0.41,1.53,59.46,-198.73,44.6302584,-111.2854539,2311.55
3498G114,44.630501,-111.28467,2310.3,3932.8,0.42,1.53,59.44,-198.74,44.6304264,-111.2854539,2311.55
3498 ngs,44.627167,-111.28467,2261.9,3942.9,0.34,1.33,54.93,-198.12,44.6270923,-111.2854538,2263.15
3498G121,44.627167,-111.28467,2261.9,3942.96,0.34,1.33,54.99,-198.06,44.6270923,-111.2854538,2263.15
3498 ngs,44.628166,-111.28467,2266.8,3942,0.28,1.34,55.45,-198.2,44.6280913,-111.2854538,2268.05
3498G120,44.628166,-111.28467,2266.8,3941.98,0.28,1.34,55.43,-198.22,44.6280913,-111.2854538,2268.05
3498G113,44.631168,-111.2845,2314.9,3931.91,0.55,1.55,59.91,-198.63,44.6310934,-111.2852839,2316.15
3498G112,44.6315,-111.2845,2320.1,3930.85,0.73,1.59,60.42,-198.48,44.6314254,-111.2852839,2321.35
3498 ngs,44.631168,-111.28433,2314.9,3931.9,0.53,1.55,59.9,-198.66,44.6310934,-111.2851138,2316.15
3498 ngs,44.631332,-111.28433,2320.1,3930.8,0.67,1.59,60.38,-198.58,44.6312574,-111.2851138,2321.35
46870054,44.124168,-111.28433,1722.4,4013.04,0.07,0.15,4.33,-189.75,44.1240841,-111.285113,1723.51
3498 ngs,44.671665,-111.28416,2129.3,3970,0.85,2.08,37.14,-199.82,44.6715915,-111.2849441,2130.56
3498WG18,44.671665,-111.28416,2129.3,3969.97,0.85,2.08,37.11,-199.85,44.6715915,-111.2849441,2130.56
46870019,44.217335,-111.284,1829.4,3993.08,0.02,0.19,8.91,-197.17,44.217253,-111.2847832,1830.55
3498 ngs,44.629833,-111.28384,2302.1,3934.5,0.23,1.48,58.67,-198.83,44.6297584,-111.2846238,2303.35
3498G116,44.629833,-111.28384,2302.1,3934.49,0.23,1.48,58.66,-198.84,44.6297584,-111.2846238,2303.35
3498G118,44.629166,-111.2835,2285.3,3937.83,0.14,1.4,56.89,-198.91,44.6290913,-111.2842838,2286.55
3498G117,44.629665,-111.2835,2293.3,3936.16,0.17,1.43,57.64,-198.99,44.6295904,-111.2842838,2294.55
3498G100,44.631668,-111.2835,2317.4,3931.23,0.57,1.56,59.95,-198.84,44.6315934,-111.2842838,2318.65
3498 ngs,44.629665,-111.28333,2293.3,3936.21,0.16,1.43,57.69,-198.95,44.6295904,-111.2841138,2294.55
3498 ngs,44.631668,-111.28333,2317.4,3931.21,0.57,1.55,59.93,-198.87,44.6315934,-111.2841138,2318.65
3498 ngs,44.628666,-111.28333,2280.5,3938.8,0.12,1.39,56.42,-198.86,44.6285913,-111.2841138,2281.75
3498G119,44.628666,-111.28333,2280.5,3938.82,0.12,1.39,56.44,-198.84,44.6285913,-111.2841138,2281.75
3498 ngs,44.629166,-111.28333,2285.3,3937.8,0.13,1.4,56.86,-198.95,44.6290914,-111.2841138,2286.55
3498 ngs,44.632835,-111.28316,2314.3,3931.6,0.76,1.52,59.26,-199.03,44.6327605,-111.2839438,2315.55
3498G101,44.632835,-111.28316,2314.3,3931.62,0.76,1.52,59.28,-199.01,44.6327605,-111.2839438,2315.55
4687 ngs,44.366165,-111.283,1920.2,3980.6,0.04,0.41,10.95,-205.07,44.366086,-111.283783,1921.41
6755Q043,44.912666,-111.28284,2383.5,3954.41,1.24,2.98,78.06,-186.02,44.9125955,-111.2836261,2384.85
46871024,44.112835,-111.2825,1697.7,4016.86,0.05,0.13,1.56,-189.78,44.1127509,-111.2832829,1698.81
4687 ngs,44.027332,-111.28233,1723,3998.14,0.05,0.02,-1.63,-195.92,44.0272462,-111.2831127,1724.13
3498 ngs,44.633335,-111.28183,2304.9,3933.71,0.72,1.45,58.43,-198.92,44.6332605,-111.2826137,2306.16
3498 ngs,44.634335,-111.28183,2299.4,3934.5,1.36,1.43,57.43,-198.68,44.6342605,-111.2826138,2300.66
3498G104,44.634998,-111.2815,2296.3,3935.41,1.4,1.42,57.33,-198.41,44.6349236,-111.2822837,2297.56
3498 ngs,44.634834,-111.28133,2296.3,3935.4,1.37,1.42,57.33,-198.44,44.6347596,-111.2821137,2297.56
3498G105,44.636833,-111.28067,2295.7,3935.4,1.06,1.41,56.97,-199.06,44.6367586,-111.2814537,2296.96
3498 ngs,44.636833,-111.2805,2295.7,3935.4,0.99,1.41,56.97,-199.13,44.6367586,-111.2812837,2296.96
4687 ngs,44.483665,-111.2795,1949.8,3993.61,0.07,0.45,22.45,-196.82,44.4835897,-111.2802827,1951
46870214,44.351833,-111.27917,1914.1,3980.96,0.2,0.53,10.73,-204.33,44.3517536,-111.2799529,1915.32
46870179,44.041668,-111.279,1720.6,4001.25,0.02,0.02,-0.56,-194.6,44.0415825,-111.2797826,1721.72
3498G106,44.635334,-111.278,2300.9,3934.44,0.61,1.42,57.75,-199.3,44.6352596,-111.2787836,2302.16
3498 ngs,44.635334,-111.27783,2300.9,3934.4,0.59,1.42,57.71,-199.36,44.6352596,-111.2786136,2302.16
46870015,44.243832,-111.27783,1832.1,3991.87,0.02,0.29,6.14,-200.15,44.2437507,-111.278613,1833.27
3498 ngs,44.673832,-111.27766,2151.5,3965.5,0.63,1.73,39.28,-200.72,44.6737587,-111.2784439,2152.76
3498WG11,44.673832,-111.27766,2151.5,3965.48,0.63,1.73,39.26,-200.74,44.6737587,-111.2784439,2152.76
46870105,44.270668,-111.27717,1871.4,3985.18,0.05,0.32,9.13,-201.5,44.2705862,-111.2779529,1872.58
4687 ngs,44.401165,-111.27717,1921.7,3982.73,0.1,0.39,10.37,-205.77,44.4010872,-111.2779527,1922.91
3498 ngs,44.633335,-111.27666,2303.9,3934.1,0.26,1.44,58.51,-199.2,44.6332606,-111.2774435,2305.16
3498G107,44.633499,-111.27666,2303.9,3934.14,0.4,1.44,58.54,-199.04,44.6334246,-111.2774435,2305.16
6755Q134,44.776165,-111.2755,2005.5,4014.92,0.48,2.82,34.45,-188.28,44.7760909,-111.2762845,2006.72
6755Q129,44.795666,-111.27533,2005.5,4015.16,0.13,2.2,32.92,-190.77,44.7955924,-111.2761147,2006.7
3498G108,44.635166,-111.275,2299.1,3934.8,0.35,1.42,57.57,-199.54,44.6350917,-111.2757835,2300.36
21500550,44.809166,-111.275,1995.8,4015.28,0.01,2.44,28.83,-193.66,44.8090928,-111.2757848,1997.01
3498 ngs,44.635166,-111.27483,2299.1,3934.8,0.3,1.42,57.57,-199.59,44.6350917,-111.2756134,2300.36
3498 ngs,44.635834,-111.27483,2298.8,3934.71,0.28,1.41,57.32,-199.83,44.6357597,-111.2756135,2300.06
3498G109,44.636002,-111.27483,2298.8,3934.66,0.27,1.41,57.26,-199.9,44.6359277,-111.2756135,2300.06
2150 ngs,44.809166,-111.27483,1995.8,4015.3,0.01,2.44,28.85,-193.64,44.8090928,-111.2756148,1997.01
3498 ngs,44.636665,-111.27467,2295.4,3934.8,0.19,1.4,56.29,-200.58,44.6365907,-111.2754535,2296.66
3498G110,44.636665,-111.27467,2295.4,3934.85,0.19,1.4,56.34,-200.53,44.6365907,-111.2754535,2296.66
2150 ngs,44.789165,-111.27467,1995.8,4017.9,0.24,2.4,33.26,-189.04,44.7890913,-111.2754546,1997
21500549,44.789165,-111.27467,1995.8,4017.9,0.24,2.4,33.26,-189.04,44.7890913,-111.2754546,1997
4687 ngs,44.178665,-111.2745,1801,3997.18,0.22,0.17,7.76,-194.96,44.1785824,-111.2752827,1802.14
46870458,44.6745,-111.27433,2155.5,3964.9,0.34,1.6,39.86,-201.02,44.6744268,-111.2751137,2156.76
3498 ngs,44.674835,-111.27433,2155.5,3964.6,0.34,1.59,39.53,-201.36,44.6747618,-111.2751137,2156.76
4687 ngs,44.056835,-111.27367,1739.1,4000.39,0.02,0.02,2.91,-193.21,44.0567498,-111.2744525,1740.22
764 ngs,44.674835,-111.27333,2157.4,3964.8,0.3,1.55,40.31,-200.87,44.6747618,-111.2741137,2158.66
764A033,44.674999,-111.27333,2157.4,3964.78,0.26,1.55,40.28,-200.94,44.6749259,-111.2741137,2158.66
46870066,44.074833,-111.27317,1733.7,4003.78,0.06,0.03,3.01,-192.46,44.0747482,-111.2739525,1734.82
46870062,44.085499,-111.27317,1720.6,4008.39,0.11,0.05,2.62,-191.31,44.0854144,-111.2739525,1721.71
46870063,44.100334,-111.27317,1702,4014.21,0.01,0.1,1.36,-190.53,44.1002498,-111.2739526,1703.11
46870016,44.239166,-111.273,1826.9,3992.47,0.02,0.33,5.56,-200.1,44.2390847,-111.2737828,1828.07
46870416,44.012833,-111.273,1737.9,3992.39,0.02,0.04,-1.48,-197.45,44.0127469,-111.2737824,1739.04
46870020,44.217167,-111.27283,1816.9,3994.65,0.02,0.27,6.65,-197.95,44.2170852,-111.2736128,1818.06
6755Q135,44.756832,-111.27283,2014.7,4009.16,0.37,3.08,33.27,-190.33,44.7567574,-111.2736142,2015.93
46870055,44.131832,-111.27283,1742.5,4008.18,0.04,0.17,4.97,-191.37,44.1317484,-111.2736126,1743.62
3498 ngs,44.637833,-111.27184,2293.3,3936,0.22,1.39,56.74,-199.88,44.6377588,-111.2726233,2294.57
3498G111,44.638,-111.27184,2293.3,3935.96,0.23,1.39,56.68,-199.92,44.6379258,-111.2726233,2294.57
46870106,44.277,-111.27116,1887.6,3981.94,0.02,0.36,10.31,-202.12,44.2769184,-111.2719427,1888.79
46870403,44.496834,-111.27116,1947.3,3992.8,0.03,0.57,19.68,-199.23,44.4967594,-111.2719423,1948.51
46870021,44.208332,-111.27067,1816.9,3994.91,0.1,0.25,7.71,-196.83,44.2082501,-111.2714527,1818.05
4687 ngs,44.476002,-111.2705,1951.9,3993.71,0.37,0.48,23.89,-195.28,44.4759267,-111.2712823,1953.1
2150 ngs,44.774334,-111.26967,1995.8,4018.6,0.2,2.41,35.3,-187.02,44.7742599,-111.2704543,1997.01
21500548,44.774502,-111.26967,1995.8,4018.6,0.18,2.4,35.29,-187.07,44.7744279,-111.2704543,1997.01
46870017,44.231335,-111.26917,1823.6,3992.64,0.02,0.35,5.42,-199.85,44.2312536,-111.2699527,1824.77
2150 ngs,44.825832,-111.26917,2008.3,4008.4,0.41,4.37,24.29,-197.26,44.8257593,-111.2699547,2009.54
21500406,44.825832,-111.26917,2008.3,4008.39,0.41,4.37,24.28,-197.27,44.8257593,-111.2699547,2009.54
6755Q059,44.826,-111.269,2008.3,4008.15,0.47,4.43,24.03,-197.41,44.8259273,-111.2697847,2009.54
2150 ngs,44.760834,-111.26884,1995.8,4016.5,0.12,2.71,34.43,-187.68,44.7607596,-111.2696241,1997.02
4687 ngs,44.558666,-111.2685,1972.3,3995.73,0.11,1.09,24.71,-196.39,44.5585897,-111.2692826,1973.53
46870252,44.369999,-111.2685,1929.3,3979.44,0.02,0.61,12.25,-204.61,44.3699204,-111.2692824,1930.52
46870209,44.353168,-111.267,1915,3979.94,0.27,0.97,9.86,-204.78,44.3530889,-111.2677824,1916.23
46871017,44.531502,-111.26534,1956.5,3992.75,0,0.81,19.32,-200.4,44.5314249,-111.2661223,1957.72
46870207,44.334499,-111.26534,1912,3979.03,0.58,0.94,9.72,-204.31,44.3344194,-111.2661224,1913.23
6755Q044,44.903999,-111.264,2313.4,3963.07,0.7,3.65,65.91,-190.22,44.9039285,-111.2647852,2314.75
46870920,44.507168,-111.26383,1954,3992.41,0.01,0.72,20.41,-199.11,44.5070903,-111.264612,1955.21
764 ngs,44.826668,-111.26334,1998.9,4007.4,3.2,5.49,20.32,-196.27,44.8265954,-111.2641245,2000.15
764A171,44.826668,-111.26334,1998.9,4007.37,3.2,5.49,20.29,-196.3,44.8265954,-111.2641245,2000.15
6755Q126,44.937168,-111.26266,2950.4,3831.15,2.9,8.08,127.24,-193.31,44.9370985,-111.2634455,2951.83
46870022,44.199501,-111.2625,1807.7,3995.36,0.23,0.28,6.12,-197.23,44.199419,-111.2632824,1808.85
46870459,44.684334,-111.2625,2080.5,3980.73,0.37,1.69,31.68,-200.68,44.6842614,-111.2632833,2081.75
4687 ngs,44.344166,-111.26217,1912.9,3979.08,0.73,1.3,9.17,-204.45,44.3440867,-111.2629522,1914.14
46870253,44.387833,-111.26217,1935.1,3977.51,0.03,0.52,10.49,-207.1,44.3877551,-111.2629521,1936.32
4687 ngs,44.313,-111.26183,1913.2,3977.92,0.26,0.62,10.92,-203.88,44.3129197,-111.2626123,1914.41
46870206,44.318169,-111.26183,1921.7,3976.25,0.26,0.66,11.4,-204.31,44.3180889,-111.2626123,1922.92
46870056,44.138832,-111.26167,1759.6,4006.21,0.02,0.16,7.63,-190.65,44.1387487,-111.2624522,1760.72
46870328,44.027168,-111.26067,1748,3994.85,0.01,0.05,2.8,-194.3,44.0270823,-111.261452,1749.13
6755Q045,44.895832,-111.259,2368.3,3945.65,0.98,2.72,66.14,-196.77,44.8957614,-111.2597849,2369.65
46870107,44.275833,-111.2585,1902.2,3977.89,0.07,0.46,10.87,-203.06,44.2757516,-111.2592822,1903.4
46870327,44.008999,-111.258,1761.1,3989.79,0.01,0.06,3.42,-195.14,44.0089129,-111.2587819,1762.24
46870128,44.418835,-111.258,1965.9,3977.16,0.13,0.4,16.83,-204.23,44.4187582,-111.2587819,1967.11
46870178,44.043335,-111.25784,1719.6,4001.85,0.1,0.08,-0.41,-194.21,44.0432496,-111.2586219,1720.73
46870177,44.056667,-111.25784,1745.8,3999.17,0.01,0.04,3.77,-193.09,44.0565819,-111.258622,1746.92
46870972,44.549,-111.25784,1962.3,3997.62,0.24,1.24,24.4,-195.31,44.5489236,-111.2586221,1963.52
46870127,44.409168,-111.25616,1949.8,3977.26,0,0.45,12.84,-206.5,44.409091,-111.2569418,1951.01
21500405,44.813835,-111.2555,2002.2,4008.82,0.16,3.24,23.92,-198.33,44.8137622,-111.256284,2003.42
46870129,44.43,-111.25533,1952.2,3980.3,0,0.44,14.73,-204.88,44.4299237,-111.2561118,1953.41
2150 ngs,44.813835,-111.25533,2002.2,4008.8,0.17,3.25,23.9,-198.33,44.8137622,-111.256114,2003.42
6755Q058,44.813835,-111.25517,2002.5,4008.53,0.18,3.26,23.72,-198.53,44.8137622,-111.255954,2003.72
46870142,44.473499,-111.255,1962.3,3989.96,0.15,0.61,23.57,-196.86,44.4734241,-111.2557816,1963.51
46870967,44.647335,-111.25433,2368.6,3920.72,0.06,1.7,63.8,-201.08,44.6472615,-111.2551126,2369.88
46870977,44.618332,-111.25433,2595.9,3865.78,1.63,6.36,81.52,-202.51,44.6182577,-111.2551124,2597.18
46870061,44.074665,-111.253,1741.9,4003.33,0.12,0.05,5.1,-191.2,44.0745804,-111.2537818,1743.02
46870060,44.085335,-111.253,1723.3,4008.49,0.23,0.07,3.57,-190.53,44.0852506,-111.2537818,1724.41
46870059,44.098499,-111.253,1727.9,4009.85,0.01,0.09,5.15,-189.65,44.0984149,-111.2537819,1729.01
46870058,44.113167,-111.25017,1660.8,4024.89,0.75,0.53,-1.82,-187.91,44.1130832,-111.2509518,1661.92
4687 ngs,44.272335,-111.24917,1920.2,3972.73,0.09,0.56,11.57,-204.25,44.2722533,-111.2499519,1921.4
46870057,44.133335,-111.24866,1785.8,3998.53,0.29,0.2,8.53,-192.39,44.133251,-111.2494418,1786.92
46870109,44.264668,-111.24717,1888.2,3978.91,0.17,0.71,8.58,-203.42,44.2645862,-111.2479519,1889.4
2150 ngs,44.471832,-111.24667,1959.6,3989,0.19,0.78,21.93,-197.98,44.4717539,-111.2474513,1960.81
21500601,44.472,-111.24667,1959.6,3988.98,0.19,0.78,21.89,-198.02,44.4719219,-111.2474513,1960.81
46870121,44.4175,-111.24633,1975.7,3973.06,0.22,0.47,15.87,-206.13,44.417421,-111.2471114,1976.91
46870919,44.504002,-111.24583,2086.3,3964.24,0.34,0.87,33.3,-200.56,44.5039244,-111.2466112,2087.52
46870921,44.529167,-111.2455,1998.2,3986.08,1.29,1.42,25.71,-196.78,44.5290898,-111.2462813,1999.43
46871047,44.744335,-111.24333,1990.9,4009.01,0.05,1.63,26.92,-195.79,44.7442606,-111.2441128,1992.1
764 ngs,44.054832,-111.24167,1738.6,4001.6,0.05,0.08,4.15,-191.83,44.054747,-111.2424514,1739.73
764T268,44.055,-111.24167,1738.6,4001.57,0.06,0.08,4.11,-191.86,44.054915,-111.2424514,1739.73
46870976,44.615002,-111.24,2501.8,3894.85,0.65,3.4,81.9,-195.57,44.614926,-111.2407817,2503.08
46871045,44.706501,-111.23983,2025.4,3994.28,0.14,1.42,26.25,-200.45,44.7064262,-111.2406124,2026.62
5878 ngs,44.614502,-111.23967,2501.8,3889.49,0.65,3.42,76.58,-200.87,44.614426,-111.2404517,2503.08
4687 ngs,44.687668,-111.2395,2029,3987.49,0.09,1.17,22.27,-205.13,44.687593,-111.2402822,2030.24
21500419,44.688,-111.2395,2029.1,3987.79,0.07,1.16,22.57,-204.87,44.687925,-111.2402822,2030.34
2150 ngs,44.687832,-111.23933,2029.1,3987.8,0.07,1.16,22.6,-204.84,44.687757,-111.2401122,2030.34
2150 ngs,44.148335,-111.23883,1740.4,4008.3,0.25,0.4,2.95,-192.71,44.1482517,-111.2396115,1741.53
21500686,44.056168,-111.238,1757.5,3997.66,0.03,0.07,5.92,-192.21,44.0560831,-111.2387813,1758.63
2150 ngs,44.056168,-111.23783,1757.5,3997.71,0.03,0.07,5.97,-192.16,44.0560831,-111.2386113,1758.63
2150 ngs,44.639332,-111.23717,2360.4,3920.4,0.58,1.62,61.68,-201.85,44.6392564,-111.2379518,2361.68
21500522,44.6395,-111.23717,2360.4,3920.39,0.61,1.62,61.65,-201.84,44.6394244,-111.2379518,2361.68
4687 ngs,44.639332,-111.23666,2360.3,3920.21,0.51,1.63,61.46,-202.12,44.6392564,-111.2374418,2361.58
46871046,44.722168,-111.235,2004.3,4001.99,0.36,1.57,26.04,-197.92,44.7220936,-111.2357823,2005.51
4687 ngs,44.601166,-111.23483,2453.9,3898.93,0.83,3.01,72.47,-199.86,44.60109,-111.2356114,2455.18
2150 ngs,44.801167,-111.23466,2006.2,4014.4,0.13,2.26,31.88,-191.83,44.8010933,-111.235443,2007.4
21500404,44.801167,-111.23466,2006.2,4014.43,0.13,2.26,31.91,-191.8,44.8010933,-111.235443,2007.4
6755Q057,44.801334,-111.23466,2006.1,4014.03,0.14,2.28,31.46,-192.21,44.8012603,-111.235443,2007.3
21500520,44.7225,-111.2345,2004.4,4002.23,0.29,1.54,26.28,-197.8,44.7224256,-111.2352823,2005.61
2150 ngs,44.722332,-111.23434,2004.4,4002.21,0.26,1.53,26.27,-197.84,44.7222576,-111.2351223,2005.61
6755Q118,44.869167,-111.23417,2892.5,3835.82,4.68,9.74,120.23,-190.44,44.8690939,-111.2349537,2893.84
2150 ngs,44.656166,-111.23383,2227.8,3949.4,0.28,1.14,48.29,-201.19,44.6560907,-111.2346118,2229.07
21500521,44.656166,-111.23383,2227.8,3949.36,0.28,1.14,48.25,-201.23,44.6560907,-111.2346118,2229.07
46870122,44.414001,-111.2335,1981.8,3971.14,0.05,0.58,16.14,-206.6,44.4139224,-111.2342808,1983.03
46870132,44.486168,-111.23333,2123.8,3955.35,0.27,0.95,37.58,-200.47,44.4860907,-111.2341106,2125.04
58785164,44.267502,-111.23167,2082.7,3936.08,1.79,1.39,25.44,-206.05,44.2674208,-111.2324512,2083.92
6755Q136,44.733665,-111.23067,1996.4,4005.97,0.11,1.3,26.54,-197.06,44.7335908,-111.2314522,1997.61
46870974,44.587833,-111.23,2386.8,3912.6,0.48,2.28,66.67,-199.24,44.5877569,-111.230781,2388.07
46870922,44.549999,-111.229,2053.7,3979.91,0.43,1.38,34.76,-194.85,44.5499225,-111.2297807,2054.95
46870139,44.462833,-111.228,1965.9,3982.17,0.45,1.16,17.85,-202.12,44.4627555,-111.2287804,1967.13
21500606,44.463001,-111.228,1966,3981.85,0.45,1.17,17.55,-202.43,44.4629235,-111.2287804,1967.23
2150 ngs,44.462833,-111.22784,1966,3981.8,0.48,1.17,17.52,-202.43,44.4627555,-111.2286204,1967.23
4687 ngs,44.166,-111.227,1788.8,3999.07,0.69,0.51,7.04,-193.5,44.1659175,-111.2277811,1789.95
46871064,44.760334,-111.22667,1991.2,4004.67,0.09,1.12,21.22,-201.99,44.76026,-111.2274523,1992.41
6755Q012,44.823666,-111.2265,2658.1,3877.85,3.46,10.46,94.17,-190.87,44.8235926,-111.2272829,2659.36
2150 ngs,44.472332,-111.22633,2038.8,3966.8,0.2,0.93,24.09,-204.53,44.4722548,-111.2271103,2040.04
21500602,44.4725,-111.22633,2038.8,3966.76,0.21,0.93,24.04,-204.58,44.4724228,-111.2271103,2040.04
4687 ngs,44.472332,-111.226,2038.8,3967.19,0.2,0.94,24.48,-204.13,44.4722548,-111.2267803,2040.04
46871065,44.778835,-111.22583,2069.2,3997.14,1.06,1.12,36.06,-194.92,44.7787612,-111.2266124,2070.41
2150 ngs,44.087833,-111.22533,1730.7,4008.5,0.07,0.14,5.63,-189.38,44.0877492,-111.226111,1731.82
21500418,44.686333,-111.225,2010.8,3989.78,0.02,0.98,19.07,-206.55,44.6862584,-111.2257816,2012.03
2150 ngs,44.686333,-111.22483,2010.8,3989.8,0.02,0.98,19.09,-206.53,44.6862584,-111.2256116,2012.03
4687 ngs,44.685501,-111.2245,2010.4,3989.5,0.02,0.99,18.74,-206.82,44.6854264,-111.2252816,2011.64
46870557,44.087666,-111.2245,1730.6,4008.07,0.07,0.15,5.19,-189.81,44.0875823,-111.2252809,1731.72
2150 ngs,44.415833,-111.22166,2004.7,3964.8,0.01,0.64,16.69,-208.59,44.4157549,-111.2224403,2005.94
